file,video_id,phenomenon,matched translation,mismatched translation
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=For+example+Howard+Dean+ran+for+President+as+a+Democrat+candidate+in+the+2004+Iowa+Caucus.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,5-Ben-Deaf-Grunts_19,numbers,For example Howard Dean ran for President as a Democrat candidate in the 2004 Iowa Caucus.,For example Howard Dean ran for President as a Democrat candidate in the 2005 Iowa Caucus.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=Friends+went+to+the+movie+theater+because+Harry+Potter+Part+7+just+released.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Jonathan_2012-11-27_sc96_17,numbers,Friends went to the movie theater because Harry Potter Part 7 just released.,Friends went to the movie theater because Harry Potter Part 6 just released.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=He+placed+third+in+the+election+but+was+willing+to+give+his+speech+that+he+prepared+to+win+the+Caucus.+So+as+he+was+presenting+his+voice+was+building+up+and+he+started+screaming.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,5-Ben-Deaf-Grunts_19,numbers,He placed third in the election but was willing to give his speech that he prepared to win the Caucus. So as he was presenting his voice was building up and he started screaming.,He placed second in the election but was willing to give his speech that he prepared to win the Caucus. So as he was presenting his voice was building up and he started screaming.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=I+grew+up+there+between+the+age+of+six+and+a+half+and+thirteen.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-25_sc0106_17,numbers,I grew up there between the age of six and a half and thirteen.,I grew up there between the age of ten and a half and thirteen.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=I+grew+up+there+between+the+age+of+six+and+a+half+and+thirteen.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-25_sc0106_17,numbers,I grew up there between the age of six and a half and thirteen.,I grew up there between the age of six and a half and fifteen.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=I+grew+up+there+between+the+age+of+six+and+a+half+and+thirteen.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-25_sc0106_17,numbers,I grew up there between the age of six and a half and thirteen.,I grew up there between the age of seven and a half and thirteen.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=I+just+finished+reading+a+book+and+I+noticed+there+was+a+page+missing.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc108_16,numbers,I just finished reading a book and I noticed there was a page missing.,I just finished reading a book and I noticed there were two pages missing.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=I+lived+there+in+a+house+with+my+parents+and+two+brothers...&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-25_sc0106_17,numbers,I lived there in a house with my parents and two brothers...,I lived there in a house with my parents and three brothers...
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=I+moved+into+the+dorm+again.+During+that+time%2C+my+parents+had+been+living+where+they+were+for+more+than+seven+years%2C+but+I+had+already+left+home+before+that.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-25_sc0106_17,numbers,"I moved into the dorm again. During that time, my parents had been living where they were for more than seven years, but I had already left home before that.","I moved into the dorm again. During that time, my parents had been living where they were for more than six years, but I had already left home before that."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=I+went+shopping+and+spent+two+hundred+dollars.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Rachel_2012-02-14_sc65_8,numbers,I went shopping and spent two hundred dollars.,I went shopping and spent three hundred dollars.
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+I+clean+the+kitchen%2C+mom+will+give+me+twenty+dollars.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc112_17,numbers,"If I clean the kitchen, mom will give me twenty dollars.","If I clean the kitchen, mom will give me thirty dollars."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+I+mow+the+lawn%2C+mom+will+give+me+twenty+dollars.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc115_17,numbers,"If I mow the lawn, Mom will give me twenty dollars.","If I mow the lawn, Mom will give me thirty dollars."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+I+mow+the+lawn%2C+mother+will+give+me+twenty+dollars.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Jonathan_2012-11-27_sc97_19,numbers,"If I mow the lawn, Mother will give me twenty dollars.","If I mow the lawn, Mother will give me twenty one dollars."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+my+son+is+born+tomorrow%2C+he+will+be+born+in+2013.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc108_16,numbers,"If my son is born tomorrow, he will be born in 2013.","If my son is born tomorrow, he will be born in 2014"
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+my+son+is+born+tomorrow%2C+he+will+be+born+in+2013.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc108_16,numbers,"If my son is born tomorrow, he will be born in 2013.","If my son is born tomorrow, he will be born in 2015."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+the+student+wins+an+award%2C+he+will+get+a+%24100+gift+card.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc108_16,numbers,"If the student wins an award, he will get a $100 gift card.","If the student wins an award, he will get a $200 gift card."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+the+student+wins+an+award%2C+he+will+get+a+%24100+gift+card.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc108_16,numbers,"If the student wins an award, he will get a $100 gift card.","If the student wins an award, he will get a $150 gift card."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=If+you+spell+even+one+word+wrong%2C+he+will+take+away+points+for+it%21&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,Cory_2013-6-27_sc111_12,numbers,"If you spell even one word wrong, he will take away points for it!","If you spell even two words wrong, he will take away points for it!"
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=In+1982%2C+Edward+Hall+wrote+about+it%2C+as+he+quoted.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,1-Ben-Introduction_20,numbers,"In 1982, Edward Hall wrote about it, as he quoted.","In 1992, Edward Hall wrote about it, as he quoted."
https://dai.cs.rutgers.edu/dai/s/utterancesearchresult?inputSearch=In+1982%2C+Edward+Hall+wrote+about+it%2C+as+he+quoted.&datasource=1539244&datasource=1379841&datasource=1379845&datasource=1512932&datasource=1512933&datasource=1512934&datasource=1379844&datasource=1379843&datasource=1512935&datasource=1379842&datasource=1379808&datasource=1379840&datasource=1379839&datasource=1379838&datasource=1379837&datasource=1379836&datasource=1512936&datasource=1512937&datasource=1379835&datasource=1379834&datasource=1379833&datasource=1379832&datasource=1379831&datasource=1379830&datasource=1379829&datasource=1512938&datasource=1379828&datasource=1379827&datasource=1379826&datasource=1379825&datasource=1379824&datasource=1512939&datasource=1379823&datasource=1379822&datasource=1379821&datasource=1379820&datasource=1379819&datasource=1379818&datasource=1379817&datasource=1379816&datasource=1379815&datasource=1379814&datasource=1379813&datasource=1379812&datasource=1379811&datasource=1379810&datasource=1379809&rit3datasource=1555950&rit3datasource=1555952&rit3datasource=1555951&rit3datasource=1555953&participant=5&participant=2&participant=4&participant=1&participant=30&participant=31&participant=3&video_views=noCare&color=noCare&sleeves=noCare&glasses=noCare&minOccur=-1&color=noCare&sleeves=noCare&glasses=noCare&allBox=noCare&results_view=front&resultsPerPage=25,1-Ben-Introduction_20,numbers,"In 1982, Edward Hall wrote about it, as he quoted.","In 1984, Edward Hall wrote about it, as he quoted."
